t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
3802537,1000,16.0,0.0033,-0.0019,0.1840,0.00316,0.00197,-0.00248,0.0,
3802557,1000,16.0,-0.1877,0.1471,-0.0530,-0.00984,-0.01703,-0.00148,0.0,
3802577,1000,16.0,0.1273,0.0331,0.0980,0.00316,0.00697,-0.00348,0.0,
3802597,1000,16.0,-0.2467,0.1141,-0.0890,-0.00784,-0.02303,-0.00448,0.0,
3802617,1000,16.0,0.1623,0.0941,-0.0410,-0.00484,0.00597,-0.00148,0.0,
3802637,1000,16.0,-0.1687,-0.0669,-0.1230,0.00916,-0.01603,-0.00448,0.0,
3802657,1000,16.0,-0.0277,-0.1449,0.0230,0.01716,-0.00503,-0.00248,0.0,
3802677,1000,16.0,0.0753,0.0251,0.0330,0.00516,0.00497,-0.00148,0.0,
3802697,1000,16.0,-0.0477,0.0191,0.0470,-0.00184,-0.00403,-0.00048,0.0,
3802717,1000,16.0,0.1203,0.0881,0.0510,-0.00384,0.00097,-0.00348,0.0,
3802737,1000,16.0,0.0823,-0.0909,0.0260,0.00816,0.00097,-0.00648,0.0,
3802757,1000,16.0,-0.0787,0.1451,0.1830,-0.00584,-0.01003,-0.00148,0.0,
3802777,1000,16.0,-0.0817,-0.0139,0.0510,0.00516,-0.00403,-0.00248,0.0,
