t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
1726220,1000,572.0,0.1601,0.1254,0.0860,-0.01089,0.01341,0.00771,0.0,
1726240,1000,572.0,-0.4039,0.2484,0.1490,-0.02189,-0.03459,0.00671,0.0,
1726260,1000,572.0,0.6751,-0.0856,0.2590,0.00211,0.05141,0.00271,0.0,
1726280,1000,572.0,0.2011,0.3164,0.1970,-0.02889,0.01241,0.00971,0.0,
1726300,1000,572.0,0.1681,0.1144,0.1670,-0.01589,0.00941,0.00471,0.0,
1726320,1000,572.0,0.3951,-0.1506,0.1040,0.01611,0.02941,-0.00029,0.0,
1726340,1000,572.0,0.3201,0.0124,0.1130,-0.01089,0.02741,0.00871,0.0,
1726360,1000,572.0,0.1121,-0.0166,0.0550,0.00611,0.00641,-0.00029,0.0,
1726380,1000,572.0,-0.5319,-0.0456,-0.0210,0.01111,-0.04359,-0.00429,0.0,
1726400,1000,572.0,0.4611,0.0734,0.2320,-0.00689,0.03141,0.00571,0.0,
1726420,1000,572.0,0.2931,-0.0276,0.1520,0.01111,0.02441,-0.00029,0.0,
1726440,1000,572.0,0.5501,-0.2926,0.2270,0.02211,0.04341,-0.00029,0.0,
1726460,1000,572.0,0.6711,-0.3106,0.1660,0.02611,0.05641,-0.00129,0.0,
1726480,1000,572.0,-0.2299,-0.0706,0.0210,0.01811,-0.02359,-0.00629,0.0,
1726500,1000,572.0,-0.0319,-0.1426,0.1240,0.01911,-0.00259,-0.00429,0.0,
1726520,1000,572.0,0.2951,0.1794,0.1000,-0.02189,0.01941,0.01071,0.0,
1726540,1000,572.0,0.8061,-0.2666,0.1520,0.02411,0.06141,0.00271,0.0,
1726560,1000,572.0,0.5831,-0.1726,0.1540,0.01111,0.04641,0.00071,0.0,
1726580,1000,572.0,0.6331,-0.1656,0.2040,0.00911,0.05341,0.00471,0.0,
1726600,1000,572.0,0.1741,0.1394,0.0850,-0.02189,0.01641,0.01071,0.0,
1726620,1000,572.0,-0.4009,0.2454,0.0650,-0.01789,-0.03359,0.00171,0.0,
